# Reference      Predicted      Error          #atoms         
-202.77778      -203.03792      0.26014         64.00000       
-208.31155      -208.34368      0.03213         64.00000       
-208.35353      -208.13986      0.21367         64.00000       
-209.19187      -209.18169      0.01018         64.00000       
-204.82415      -204.85382      0.02968         64.00000       
-204.28296      -204.25130      0.03166         64.00000       
-206.59045      -206.59665      0.00620         64.00000       
-209.64977      -209.65338      0.00361         64.00000       
-202.34979      -202.54614      0.19635         64.00000       
-206.07619      -206.08931      0.01313         64.00000       
-204.66828      -204.47471      0.19357         64.00000       
-207.60532      -207.60324      0.00208         64.00000       
-206.67268      -206.74987      0.07718         64.00000       
-205.61066      -205.69194      0.08127         64.00000       
-208.32868      -208.46042      0.13174         64.00000       
-208.22939      -208.16935      0.06005         64.00000       
-207.95086      -207.86413      0.08673         64.00000       
-208.53130      -208.40777      0.12354         64.00000       
-209.27935      -209.33790      0.05855         64.00000       
-208.04675      -208.15882      0.11206         64.00000       
-209.16782      -209.10209      0.06573         64.00000       
-208.99886      -208.93104      0.06783         64.00000       
-205.21619      -205.18237      0.03382         64.00000       
-210.64483      -210.63526      0.00957         64.00000       
-209.60549      -209.44941      0.15608         64.00000       
-208.55909      -208.63041      0.07132         64.00000       
-204.40698      -204.30194      0.10504         64.00000       
-209.66884      -209.56760      0.10123         64.00000       
-201.82750      -201.94391      0.11641         64.00000       
-208.35874      -208.30138      0.05737         64.00000       
-209.40999      -209.42627      0.01629         64.00000       
-207.78164      -207.84685      0.06521         64.00000       
-197.19189      -197.34254      0.15064         64.00000       
-204.56070      -204.37623      0.18447         64.00000       
-204.70607      -204.69506      0.01101         64.00000       
-207.58816      -207.55718      0.03098         64.00000       
-206.36368      -206.24016      0.12352         64.00000       
-205.13242      -205.12762      0.00480         64.00000       
-206.43742      -206.31549      0.12193         64.00000       
-209.39577      -209.44790      0.05212         64.00000       
-208.45184      -208.41419      0.03765         64.00000       
-208.57591      -208.48062      0.09529         64.00000       
-209.57844      -209.44376      0.13467         64.00000       
-209.02695      -208.93453      0.09242         64.00000       
-206.18879      -206.31758      0.12879         64.00000       
-209.01090      -208.97329      0.03761         64.00000       
-205.82876      -205.79556      0.03320         64.00000       
-208.32525      -208.28468      0.04057         64.00000       
-204.40704      -204.41259      0.00555         64.00000       
-210.62472      -210.39777      0.22695         64.00000       
-209.71013      -209.61727      0.09286         64.00000       
-207.07753      -207.18952      0.11199         64.00000       
-206.82122      -206.70993      0.11128         64.00000       
-208.30747      -208.40605      0.09858         64.00000       
-205.85983      -205.77661      0.08322         64.00000       
-204.11657      -204.46953      0.35295         64.00000       
-207.35564      -207.15932      0.19632         64.00000       
-208.28337      -208.37540      0.09203         64.00000       
-201.69158      -201.72880      0.03722         64.00000       
-209.07498      -209.34522      0.27025         64.00000       
-204.16623      -204.01618      0.15005         64.00000       
-208.71137      -208.63421      0.07716         64.00000       
-209.13224      -208.96300      0.16925         64.00000       
-208.54626      -208.56554      0.01927         64.00000       
-202.76830      -202.59421      0.17409         64.00000       
-210.58057      -210.57934      0.00123         64.00000       
-206.73953      -206.71409      0.02544         64.00000       
-208.64248      -208.87606      0.23358         64.00000       
-208.48201      -208.64723      0.16523         64.00000       
-207.57670      -207.77344      0.19674         64.00000       
-206.37501      -206.46519      0.09017         64.00000       
-210.17624      -210.13404      0.04220         64.00000       
-208.75916      -208.76673      0.00757         64.00000       
-206.32195      -206.45991      0.13796         64.00000       
-201.05489      -200.76389      0.29101         64.00000       
-203.00627      -203.01243      0.00616         64.00000       
-203.62368      -203.53824      0.08544         64.00000       
-207.26191      -207.29282      0.03091         64.00000       
-209.41385      -209.31049      0.10335         64.00000       
-209.90902      -209.75348      0.15554         64.00000       
-202.97318      -203.17951      0.20633         64.00000       
-206.63545      -206.79509      0.15964         64.00000       
-207.72971      -207.51897      0.21073         64.00000       
-207.79212      -207.72882      0.06330         64.00000       
-210.20146      -210.26421      0.06275         64.00000       
-208.07433      -207.89876      0.17557         64.00000       
-208.79155      -208.78593      0.00563         64.00000       
-209.00853      -208.91848      0.09005         64.00000       
-203.40489      -203.52317      0.11828         64.00000       
-201.76126      -201.71038      0.05088         64.00000       
-208.50863      -208.43837      0.07026         64.00000       
-209.46585      -209.46761      0.00176         64.00000       
-208.16525      -208.10376      0.06149         64.00000       
-207.61844      -207.75324      0.13479         64.00000       
-208.87934      -209.03848      0.15914         64.00000       
-208.51878      -208.71582      0.19704         64.00000       
-206.08862      -206.14055      0.05194         64.00000       
-207.42154      -207.60488      0.18334         64.00000       
-210.13523      -210.25012      0.11489         64.00000       
-208.32849      -208.42621      0.09773         64.00000       
-202.12637      -202.15445      0.02809         64.00000       
-208.52198      -208.62995      0.10797         64.00000       
-207.21014      -207.15842      0.05172         64.00000       
-210.19181      -210.24841      0.05660         64.00000       
-205.92392      -205.96021      0.03629         64.00000       
-199.86297      -199.69929      0.16368         64.00000       
-209.46441      -209.66171      0.19730         64.00000       
-210.17888      -210.26351      0.08463         64.00000       
-206.71695      -206.68927      0.02768         64.00000       
-204.36523      -204.52638      0.16115         64.00000       
-209.93102      -210.04726      0.11624         64.00000       
-209.11775      -209.04464      0.07311         64.00000       
-199.12768      -199.00378      0.12390         64.00000       
-204.49858      -204.57572      0.07714         64.00000       
-207.72442      -207.87496      0.15054         64.00000       
-196.11411      -195.98102      0.13308         64.00000       
-209.96135      -209.93255      0.02880         64.00000       
-207.12576      -207.02997      0.09579         64.00000       
-207.78258      -207.80924      0.02666         64.00000       
-209.19831      -209.16599      0.03233         64.00000       
-201.87881      -203.37298      1.49417         64.00000       
-208.82972      -208.64025      0.18947         64.00000       
-209.81285      -209.91046      0.09761         64.00000       
-209.52106      -209.42233      0.09873         64.00000       
-208.63944      -208.45511      0.18433         64.00000       
-197.60212      -197.65657      0.05446         64.00000       
-208.65506      -208.80760      0.15254         64.00000       
-209.37601      -209.55291      0.17690         64.00000       
-207.18610      -207.15974      0.02636         64.00000       
-210.12558      -209.80628      0.31930         64.00000       
-208.06169      -208.07599      0.01430         64.00000       
-210.15989      -209.99513      0.16476         64.00000       
-192.96164      -192.77499      0.18665         64.00000       
-209.19920      -209.17734      0.02186         64.00000       
-205.79797      -205.71012      0.08786         64.00000       
-209.06586      -209.08336      0.01750         64.00000       
-209.29959      -209.17986      0.11973         64.00000       
-208.29415      -208.17405      0.12010         64.00000       
-203.27548      -203.35151      0.07603         64.00000       
-209.76499      -209.90573      0.14074         64.00000       
-196.57744      -196.02776      0.54968         64.00000       
-210.62873      -210.50488      0.12385         64.00000       
-201.98985      -201.97153      0.01832         64.00000       
-203.00737      -202.88727      0.12010         64.00000       
-202.57730      -202.64171      0.06440         64.00000       
-205.86140      -206.04837      0.18697         64.00000       
-207.06781      -207.19705      0.12923         64.00000       
-207.18076      -207.22093      0.04017         64.00000       
-208.11008      -208.05905      0.05104         64.00000       
-205.36374      -205.29064      0.07309         64.00000       
-205.69688      -206.02172      0.32484         64.00000       
-209.47054      -209.46584      0.00470         64.00000       
-204.63180      -204.56546      0.06634         64.00000       
-210.68497      -210.80124      0.11627         64.00000       
-201.26877      -201.16422      0.10456         64.00000       
-199.95646      -199.94675      0.00971         64.00000       
-200.50269      -200.35389      0.14880         64.00000       
-207.51050      -207.48164      0.02886         64.00000       
-205.42699      -205.43914      0.01215         64.00000       
-208.97390      -208.97522      0.00133         64.00000       
-207.91174      -207.90096      0.01079         64.00000       
-201.64059      -201.61864      0.02195         64.00000       
-203.38448      -203.47041      0.08593         64.00000       
-210.10479      -210.24456      0.13977         64.00000       
-205.29686      -205.19617      0.10069         64.00000       
-206.28802      -206.38883      0.10080         64.00000       
-200.27472      -200.09291      0.18181         64.00000       
-207.26882      -207.27263      0.00381         64.00000       
-208.67889      -208.83441      0.15552         64.00000       
-208.86292      -208.71976      0.14316         64.00000       
-209.35402      -209.33376      0.02025         64.00000       
-208.72243      -208.85506      0.13263         64.00000       
-204.40386      -204.55738      0.15352         64.00000       
-209.19546      -209.00858      0.18688         64.00000       
-206.88730      -206.80245      0.08485         64.00000       
-203.42188      -203.57598      0.15410         64.00000       
-210.04864      -209.91652      0.13212         64.00000       
-205.00123      -205.04558      0.04435         64.00000       
-209.06547      -209.04131      0.02416         64.00000       
-208.22382      -208.25964      0.03583         64.00000       
-207.90459      -207.85098      0.05361         64.00000       
-208.36614      -208.32145      0.04469         64.00000       
-200.25502      -199.95286      0.30215         64.00000       
-211.24449      -211.06392      0.18057         64.00000       
-208.00055      -207.99579      0.00476         64.00000       
-207.98141      -208.07190      0.09049         64.00000       
-209.64589      -209.75222      0.10633         64.00000       
-209.76747      -209.77937      0.01190         64.00000       
-206.97639      -206.98211      0.00572         64.00000       
-209.89763      -209.77549      0.12213         64.00000       
-207.07918      -207.12916      0.04998         64.00000       
-198.96283      -198.80822      0.15460         64.00000       
-200.06683      -200.22871      0.16188         64.00000       
-207.04056      -206.96120      0.07936         64.00000       
-207.70699      -207.67837      0.02862         64.00000       
-208.74315      -208.75455      0.01140         64.00000       
-201.51356      -201.41189      0.10166         64.00000       
-203.91927      -203.70198      0.21730         64.00000       
-210.10932      -210.00909      0.10022         64.00000       
-207.69045      -207.73177      0.04132         64.00000       
-199.63348      -199.75171      0.11823         64.00000       
-206.99370      -207.00478      0.01108         64.00000       
-202.89968      -202.76850      0.13118         64.00000       
-204.07164      -204.09450      0.02286         64.00000       
-203.51630      -203.61721      0.10091         64.00000       
-202.86405      -202.90182      0.03777         64.00000       
-207.00173      -207.18181      0.18008         64.00000       
-204.75624      -204.85704      0.10080         64.00000       
-206.71740      -206.71818      0.00079         64.00000       
-208.42019      -208.33288      0.08731         64.00000       
-206.70158      -206.76117      0.05959         64.00000       
-209.83992      -209.72993      0.10999         64.00000       
-205.75894      -205.66369      0.09525         64.00000       
-206.40093      -206.42302      0.02210         64.00000       
-204.18646      -204.18924      0.00278         64.00000       
-200.37972      -200.54844      0.16871         64.00000       
-209.42826      -209.32114      0.10713         64.00000       
-208.10013      -208.03448      0.06565         64.00000       
-209.76439      -209.67268      0.09170         64.00000       
-209.17950      -209.09968      0.07983         64.00000       
-206.27146      -206.34037      0.06891         64.00000       
-205.17206      -204.91182      0.26024         64.00000       
-210.20435      -210.27834      0.07398         64.00000       
-201.94150      -201.88706      0.05444         64.00000       
-203.76299      -203.90604      0.14305         64.00000       
-205.90432      -205.84748      0.05684         64.00000       
-195.22237      -195.57664      0.35427         64.00000       
-194.99660      -195.03978      0.04318         64.00000       
-193.79382      -193.93460      0.14078         64.00000       
-193.41793      -193.28323      0.13470         64.00000       
