# Reference      Predicted      Error          #atoms         
-61.39228       -58.36960       3.02268         10.00000       
-61.46908       -58.36960       3.09948         10.00000       
-61.57039       -58.36960       3.20079         10.00000       
-61.42411       -58.36960       3.05451         10.00000       
-61.48003       -58.36960       3.11043         10.00000       
-61.61871       -58.36960       3.24911         10.00000       
-61.40188       -58.36960       3.03228         10.00000       
-61.34628       -58.36960       2.97668         10.00000       
-61.46460       -58.36960       3.09500         10.00000       
-61.42368       -58.36960       3.05408         10.00000       
-61.44635       -58.36960       3.07675         10.00000       
-61.43781       -58.36960       3.06821         10.00000       
-61.40976       -58.36960       3.04016         10.00000       
-61.37050       -58.36960       3.00091         10.00000       
-61.39942       -58.36960       3.02982         10.00000       
-61.50471       -58.36960       3.13511         10.00000       
-61.54446       -58.36960       3.17486         10.00000       
-61.51839       -58.36960       3.14879         10.00000       
-61.50020       -58.36960       3.13060         10.00000       
-61.54647       -58.36960       3.17687         10.00000       
-61.48224       -58.36960       3.11264         10.00000       
-61.41390       -58.36960       3.04430         10.00000       
-61.43550       -58.36960       3.06590         10.00000       
-61.43913       -58.36960       3.06953         10.00000       
-61.40924       -58.36960       3.03964         10.00000       
-61.39146       -58.36960       3.02186         10.00000       
-61.58015       -58.36960       3.21055         10.00000       
-61.35348       -58.36960       2.98388         10.00000       
-61.44599       -58.36960       3.07639         10.00000       
-61.50074       -58.36960       3.13114         10.00000       
-61.56767       -58.36960       3.19807         10.00000       
-61.55922       -58.36960       3.18962         10.00000       
-61.51339       -58.36960       3.14379         10.00000       
-61.49268       -58.36960       3.12308         10.00000       
-61.52509       -58.36960       3.15549         10.00000       
-61.40105       -58.36959       3.03145         10.00000       
-61.50441       -58.36960       3.13481         10.00000       
-61.47674       -58.36960       3.10714         10.00000       
-61.55000       -58.36960       3.18040         10.00000       
-61.45570       -58.36960       3.08610         10.00000       
-61.47999       -58.36960       3.11039         10.00000       
-61.44201       -58.36960       3.07241         10.00000       
-61.59033       -58.36960       3.22073         10.00000       
-61.37182       -58.36960       3.00222         10.00000       
-61.45724       -58.36960       3.08764         10.00000       
-61.47688       -58.36960       3.10728         10.00000       
-61.59383       -58.36960       3.22423         10.00000       
-61.49491       -58.36960       3.12531         10.00000       
-61.44258       -58.36960       3.07298         10.00000       
-61.47491       -58.36960       3.10531         10.00000       
-61.46852       -58.36960       3.09892         10.00000       
-61.46114       -58.36960       3.09154         10.00000       
-61.45390       -58.36960       3.08430         10.00000       
-61.48563       -58.36960       3.11603         10.00000       
-61.39931       -58.36960       3.02971         10.00000       
-61.36156       -58.36960       2.99196         10.00000       
-61.40010       -58.36960       3.03050         10.00000       
-61.52317       -58.36960       3.15357         10.00000       
-61.53290       -58.36960       3.16330         10.00000       
-61.49466       -58.36949       3.12517         10.00000       
-61.54388       -58.36960       3.17428         10.00000       
-61.56416       -58.36960       3.19456         10.00000       
-61.48186       -58.36960       3.11226         10.00000       
-61.52996       -58.36960       3.16036         10.00000       
-61.44760       -58.36960       3.07800         10.00000       
-61.53540       -58.36960       3.16580         10.00000       
-61.48868       -58.36960       3.11908         10.00000       
-61.48322       -58.36960       3.11362         10.00000       
-61.42191       -58.36960       3.05231         10.00000       
