# Reference      Predicted      Error          #atoms         
-204.49858      -204.61476      0.11618         64.00000       
-207.72442      -207.53685      0.18757         64.00000       
-196.11411      -196.44831      0.33421         64.00000       
-209.96135      -209.77628      0.18507         64.00000       
-207.12576      -206.99580      0.12996         64.00000       
-207.78258      -207.61149      0.17109         64.00000       
-209.19831      -209.15319      0.04512         64.00000       
-201.87881      -203.31220      1.43339         64.00000       
-208.82972      -208.69220      0.13752         64.00000       
-209.81285      -209.64899      0.16386         64.00000       
-209.52106      -209.50735      0.01371         64.00000       
-208.63944      -208.56892      0.07052         64.00000       
-197.60212      -198.06982      0.46770         64.00000       
-208.65506      -208.71012      0.05507         64.00000       
-209.37601      -209.29709      0.07892         64.00000       
-207.18610      -207.12262      0.06348         64.00000       
-210.12558      -209.77816      0.34742         64.00000       
-208.06169      -207.94225      0.11944         64.00000       
-210.15989      -210.05748      0.10242         64.00000       
-192.96164      -193.18198      0.22034         64.00000       
-209.19920      -209.10373      0.09547         64.00000       
-205.79797      -205.71228      0.08569         64.00000       
-209.06586      -208.93613      0.12973         64.00000       
-209.29959      -209.25622      0.04337         64.00000       
-208.29415      -208.09702      0.19714         64.00000       
-203.27548      -203.58922      0.31374         64.00000       
-209.76499      -209.63017      0.13482         64.00000       
-196.57744      -196.33994      0.23750         64.00000       
-210.62873      -210.57495      0.05378         64.00000       
-201.98985      -202.17062      0.18077         64.00000       
-203.00737      -202.91738      0.08998         64.00000       
-202.57730      -202.45267      0.12464         64.00000       
-205.86140      -205.93671      0.07531         64.00000       
-207.06781      -206.96663      0.10118         64.00000       
-207.18076      -207.05778      0.12298         64.00000       
-208.11008      -208.12516      0.01507         64.00000       
-205.36374      -205.44892      0.08518         64.00000       
-205.69688      -205.81068      0.11380         64.00000       
-209.47054      -209.41658      0.05396         64.00000       
-204.63180      -204.38711      0.24468         64.00000       
-210.68497      -210.45086      0.23411         64.00000       
-201.26877      -201.34813      0.07935         64.00000       
-199.95646      -200.10947      0.15300         64.00000       
-200.50269      -200.27652      0.22617         64.00000       
-207.51050      -207.44520      0.06530         64.00000       
-205.42699      -205.45021      0.02321         64.00000       
-208.97390      -208.86369      0.11021         64.00000       
-207.91174      -207.90767      0.00408         64.00000       
-201.64059      -201.96644      0.32586         64.00000       
-203.38448      -203.53744      0.15296         64.00000       
-210.10479      -210.00063      0.10417         64.00000       
-205.29686      -205.19396      0.10289         64.00000       
-206.28802      -206.40206      0.11403         64.00000       
-200.27472      -200.29267      0.01795         64.00000       
-207.26882      -207.19554      0.07328         64.00000       
-208.67889      -208.76327      0.08438         64.00000       
-208.86292      -208.66469      0.19823         64.00000       
-209.35402      -209.24897      0.10504         64.00000       
-208.72243      -208.59271      0.12972         64.00000       
-204.40386      -204.62816      0.22431         64.00000       
-209.19546      -209.00750      0.18796         64.00000       
-206.88730      -206.76046      0.12684         64.00000       
-203.42188      -203.69536      0.27348         64.00000       
-210.04864      -209.83773      0.21092         64.00000       
-205.00123      -205.07269      0.07146         64.00000       
-209.06547      -208.94097      0.12450         64.00000       
-208.22382      -208.02657      0.19724         64.00000       
-207.90459      -207.71832      0.18627         64.00000       
-208.36614      -208.25510      0.11103         64.00000       
-200.25502      -200.28895      0.03393         64.00000       
-211.24449      -210.94536      0.29912         64.00000       
-208.00055      -208.11838      0.11783         64.00000       
-207.98141      -208.02089      0.03947         64.00000       
-209.64589      -209.48656      0.15933         64.00000       
-209.76747      -209.71081      0.05665         64.00000       
-206.97639      -206.97570      0.00069         64.00000       
-209.89763      -209.78720      0.11043         64.00000       
-207.07918      -207.05728      0.02189         64.00000       
-198.96283      -198.86390      0.09893         64.00000       
-200.06683      -200.37700      0.31017         64.00000       
-207.04056      -206.96169      0.07887         64.00000       
-207.70699      -207.72464      0.01765         64.00000       
-208.74315      -208.65271      0.09044         64.00000       
-201.51356      -201.58654      0.07298         64.00000       
-203.91927      -203.82121      0.09807         64.00000       
-210.10932      -209.82060      0.28871         64.00000       
-207.69045      -207.76040      0.06994         64.00000       
-199.63348      -199.90972      0.27624         64.00000       
-206.99370      -207.05452      0.06083         64.00000       
-202.89968      -202.91467      0.01500         64.00000       
-204.07164      -204.04631      0.02533         64.00000       
-203.51630      -203.88986      0.37356         64.00000       
-202.86405      -202.85563      0.00842         64.00000       
-207.00173      -207.06898      0.06724         64.00000       
-204.75624      -204.75900      0.00276         64.00000       
-206.71740      -206.90525      0.18785         64.00000       
-208.42019      -208.22706      0.19313         64.00000       
-206.70158      -206.93207      0.23049         64.00000       
-209.83992      -209.68614      0.15378         64.00000       
-205.75894      -205.46837      0.29057         64.00000       
-206.40093      -206.41037      0.00944         64.00000       
-204.18646      -204.28485      0.09839         64.00000       
-200.37972      -200.67264      0.29292         64.00000       
-209.42826      -209.22978      0.19848         64.00000       
-208.10013      -208.03911      0.06102         64.00000       
-209.76439      -209.62267      0.14172         64.00000       
-209.17950      -209.14622      0.03328         64.00000       
-206.27146      -206.23977      0.03169         64.00000       
-205.17206      -204.94108      0.23098         64.00000       
-210.20435      -210.03431      0.17004         64.00000       
-201.94150      -202.14833      0.20684         64.00000       
-203.76299      -203.65868      0.10432         64.00000       
-205.90432      -205.76905      0.13527         64.00000       
-195.22237      -195.26314      0.04077         64.00000       
-194.99660      -195.14042      0.14382         64.00000       
-193.79382      -193.65739      0.13644         64.00000       
