# Reference      Predicted      Error          #atoms         
-194.69308      -194.48484      0.20823         64.00000       
-193.82419      -194.37012      0.54593         64.00000       
-192.68033      -193.16383      0.48350         64.00000       
-193.45858      -193.60768      0.14910         64.00000       
-194.10226      -193.50970      0.59256         64.00000       
-194.21868      -194.57388      0.35520         64.00000       
-193.59193      -193.71444      0.12252         64.00000       
-192.27881      -192.57545      0.29664         64.00000       
-193.81575      -194.12161      0.30587         64.00000       
-192.72942      -193.54526      0.81584         64.00000       
-195.12946      -195.05002      0.07944         64.00000       
-195.58568      -195.29113      0.29455         64.00000       
-193.77154      -193.75842      0.01311         64.00000       
-193.61201      -193.70494      0.09293         64.00000       
-192.86672      -193.39344      0.52671         64.00000       
-193.04059      -193.58464      0.54405         64.00000       
-194.11866      -193.85063      0.26803         64.00000       
-189.66910      -190.29907      0.62997         64.00000       
-193.53661      -193.44226      0.09436         64.00000       
-191.78303      -192.42577      0.64275         64.00000       
-195.79322      -195.63260      0.16061         64.00000       
-193.72365      -193.34422      0.37943         64.00000       
-193.93881      -193.77937      0.15944         64.00000       
-192.73024      -193.34182      0.61158         64.00000       
-192.33930      -192.48723      0.14793         64.00000       
-193.97846      -194.37744      0.39898         64.00000       
-193.16339      -193.37413      0.21073         64.00000       
-192.94631      -193.10882      0.16251         64.00000       
-193.16175      -193.18108      0.01934         64.00000       
-193.36528      -193.43087      0.06558         64.00000       
-192.30804      -192.73631      0.42827         64.00000       
-192.36791      -192.60375      0.23584         64.00000       
-193.06359      -193.19689      0.13330         64.00000       
-193.83259      -193.71592      0.11668         64.00000       
-190.81607      -191.30682      0.49076         64.00000       
-194.71581      -194.58788      0.12793         64.00000       
-192.48885      -192.18617      0.30268         64.00000       
-192.99994      -193.35420      0.35426         64.00000       
-193.05039      -193.39114      0.34075         64.00000       
-193.77814      -194.16031      0.38217         64.00000       
-191.26079      -191.92735      0.66656         64.00000       
-192.06330      -192.01213      0.05117         64.00000       
-192.74529      -193.27932      0.53403         64.00000       
-192.63049      -192.79435      0.16387         64.00000       
-191.77107      -192.08799      0.31692         64.00000       
-193.83003      -194.19255      0.36252         64.00000       
-190.46871      -190.99472      0.52602         64.00000       
-193.54366      -193.62408      0.08042         64.00000       
-192.30842      -192.24313      0.06529         64.00000       
-193.86476      -194.08870      0.22394         64.00000       
-195.36387      -195.53348      0.16962         64.00000       
-192.37334      -192.22560      0.14774         64.00000       
-192.26647      -192.42444      0.15798         64.00000       
-192.76504      -193.05430      0.28925         64.00000       
-195.00023      -194.72435      0.27587         64.00000       
-193.48366      -193.63654      0.15288         64.00000       
-194.82324      -194.64785      0.17539         64.00000       
-192.11652      -192.81627      0.69975         64.00000       
-192.00700      -191.69352      0.31348         64.00000       
-191.39466      -191.16897      0.22569         64.00000       
-192.86853      -193.10023      0.23170         64.00000       
-195.13587      -194.60749      0.52838         64.00000       
-192.32379      -192.33291      0.00912         64.00000       
-189.92429      -190.48766      0.56338         64.00000       
-195.40659      -195.15995      0.24664         64.00000       
-195.09892      -194.58450      0.51443         64.00000       
-194.24940      -194.01394      0.23547         64.00000       
-193.92769      -194.24903      0.32134         64.00000       
-191.48317      -191.48689      0.00372         64.00000       
-194.09301      -193.81840      0.27461         64.00000       
-193.35530      -193.48122      0.12592         64.00000       
-192.49176      -192.48757      0.00419         64.00000       
-193.14253      -193.15928      0.01676         64.00000       
-193.54050      -193.31438      0.22612         64.00000       
-194.84150      -194.95384      0.11234         64.00000       
-194.27106      -194.37524      0.10418         64.00000       
-193.43604      -193.46312      0.02708         64.00000       
-194.75537      -194.81861      0.06324         64.00000       
-190.38331      -191.02469      0.64138         64.00000       
-191.74065      -192.12989      0.38925         64.00000       
-194.36759      -194.42741      0.05982         64.00000       
-194.33525      -194.53489      0.19964         64.00000       
-194.68366      -194.56970      0.11396         64.00000       
-191.84804      -191.90748      0.05944         64.00000       
-192.62121      -192.77192      0.15071         64.00000       
-193.90327      -193.91767      0.01440         64.00000       
-192.80691      -193.17027      0.36336         64.00000       
-192.02795      -192.82045      0.79251         64.00000       
-193.53396      -193.61523      0.08127         64.00000       
-193.69493      -193.58741      0.10752         64.00000       
-189.62705      -189.89725      0.27020         64.00000       
-194.86647      -194.74120      0.12527         64.00000       
-194.58510      -194.63545      0.05035         64.00000       
-194.02720      -193.78597      0.24123         64.00000       
-192.74234      -193.12770      0.38536         64.00000       
# MSE = 4.84553E-02
# Maxerror = 1.43345E+00
