# Reference      Predicted      Error          #atoms         
-192.96164      -193.13098      0.16934         64.00000       
-209.19920      -209.16162      0.03758         64.00000       
-205.79797      -205.76444      0.03353         64.00000       
-209.06586      -209.19738      0.13152         64.00000       
-209.29959      -209.30689      0.00731         64.00000       
-208.29415      -208.51702      0.22287         64.00000       
-203.27548      -203.75441      0.47893         64.00000       
-209.76499      -209.84920      0.08420         64.00000       
-196.57744      -196.30186      0.27558         64.00000       
-210.62873      -210.64239      0.01366         64.00000       
-201.98985      -202.26228      0.27243         64.00000       
-203.00737      -202.81143      0.19593         64.00000       
-202.57730      -202.51555      0.06176         64.00000       
-205.86140      -205.85639      0.00501         64.00000       
-207.06781      -207.24348      0.17567         64.00000       
-207.18076      -207.12982      0.05094         64.00000       
-208.11008      -208.30483      0.19475         64.00000       
-205.36374      -205.33482      0.02891         64.00000       
-205.69688      -206.30975      0.61287         64.00000       
-209.47054      -209.55793      0.08739         64.00000       
-204.63180      -204.37718      0.25462         64.00000       
-210.68497      -210.79300      0.10803         64.00000       
-201.26877      -201.06468      0.20410         64.00000       
-199.95646      -200.03135      0.07489         64.00000       
-200.50269      -200.15921      0.34348         64.00000       
-207.51050      -207.43230      0.07820         64.00000       
-205.42699      -205.56437      0.13737         64.00000       
-208.97390      -209.06876      0.09486         64.00000       
-207.91174      -207.98741      0.07567         64.00000       
-201.64059      -202.13184      0.49126         64.00000       
-203.38448      -203.33861      0.04587         64.00000       
-210.10479      -210.21491      0.11012         64.00000       
-205.29686      -205.04353      0.25333         64.00000       
-206.28802      -206.56928      0.28126         64.00000       
-200.27472      -200.17948      0.09524         64.00000       
-207.26882      -207.38374      0.11492         64.00000       
-208.67889      -208.97590      0.29701         64.00000       
-208.86292      -208.81462      0.04830         64.00000       
-209.35402      -209.46980      0.11579         64.00000       
-208.72243      -208.90854      0.18611         64.00000       
-204.40386      -204.63130      0.22745         64.00000       
-209.19546      -209.23046      0.03500         64.00000       
-206.88730      -206.37872      0.50858         64.00000       
-203.42188      -203.93504      0.51316         64.00000       
-210.04864      -209.90848      0.14016         64.00000       
-205.00123      -204.95247      0.04876         64.00000       
-209.06547      -209.03823      0.02724         64.00000       
-208.22382      -208.17858      0.04524         64.00000       
-207.90459      -207.63953      0.26506         64.00000       
-208.36614      -208.47592      0.10978         64.00000       
-200.25502      -200.04557      0.20945         64.00000       
-211.24449      -211.12203      0.12245         64.00000       
-208.00055      -208.19796      0.19741         64.00000       
-207.98141      -208.13117      0.14975         64.00000       
-209.64589      -209.71029      0.06440         64.00000       
-209.76747      -209.87628      0.10881         64.00000       
-206.97639      -206.86635      0.11004         64.00000       
-209.89763      -209.83544      0.06219         64.00000       
-207.07918      -206.64850      0.43068         64.00000       
-198.96283      -198.69073      0.27210         64.00000       
-200.06683      -200.37438      0.30754         64.00000       
-207.04056      -206.60199      0.43857         64.00000       
-207.70699      -207.89669      0.18970         64.00000       
-208.74315      -208.61007      0.13309         64.00000       
-201.51356      -201.16804      0.34552         64.00000       
-203.91927      -203.34179      0.57748         64.00000       
-210.10932      -209.93629      0.17303         64.00000       
-207.69045      -207.85149      0.16103         64.00000       
-199.63348      -199.83599      0.20251         64.00000       
-206.99370      -206.88196      0.11173         64.00000       
-202.89968      -202.69879      0.20089         64.00000       
-204.07164      -204.16538      0.09374         64.00000       
-203.51630      -203.68454      0.16824         64.00000       
-202.86405      -202.85657      0.00748         64.00000       
-207.00173      -207.02476      0.02303         64.00000       
-204.75624      -204.81111      0.05488         64.00000       
-206.71740      -206.96056      0.24316         64.00000       
-208.42019      -208.19903      0.22116         64.00000       
-206.70158      -206.89695      0.19537         64.00000       
-209.83992      -209.72036      0.11956         64.00000       
-205.75894      -205.26297      0.49596         64.00000       
-206.40093      -206.31195      0.08898         64.00000       
-204.18646      -204.34490      0.15844         64.00000       
-200.37972      -200.60423      0.22451         64.00000       
-209.42826      -209.28691      0.14136         64.00000       
-208.10013      -208.03610      0.06403         64.00000       
-209.76439      -209.61152      0.15287         64.00000       
-209.17950      -209.23627      0.05676         64.00000       
-206.27146      -206.19223      0.07924         64.00000       
-205.17206      -204.80072      0.37134         64.00000       
-210.20435      -210.25991      0.05556         64.00000       
-201.94150      -201.41854      0.52296         64.00000       
-203.76299      -203.66441      0.09858         64.00000       
-205.90432      -205.73108      0.17324         64.00000       
-195.22237      -195.55729      0.33492         64.00000       
-194.99660      -195.20783      0.21123         64.00000       
-193.79382      -193.82819      0.03437         64.00000       
-193.41793      -193.43532      0.01739         64.00000       
